0.27686,-0.19406,0.19594,-0.19736,-0.9775,0.074474,0.023215,-0.080607,-0.99648,0.9375,-0.9775,0.96245,1,6.1943
-0.57501,-0.13335,0.14911,-0.43241,-0.90168,0.00014157,0.0079326,-0.0039612,-0.99996,0.85766,-0.90168,-0.49083,0,13.575
0.27683,-0.19387,0.19656,-0.19702,-0.97757,0.074374,0.02365,-0.080577,-0.99647,0.93762,-0.97757,0.96642,1,6.1526
-0.57449,-0.13367,0.14937,-0.43269,-0.90154,-0.00192,0.0050913,-0.00031379,-0.99999,0.85756,-0.90154,-0.48095,0,13.66
0.27666,-0.19419,0.19713,-0.19897,-0.97736,0.071948,0.024762,-0.078406,-0.99661,0.93699,-0.97736,0.96063,1,6.1316
-0.57408,-0.13419,0.14942,-0.4346,-0.90061,-0.0041298,0.0035127,0.0028904,-0.99999,0.85689,-0.90061,-0.46108,0,13.68
0.27661,-0.19449,0.19767,-0.20032,-0.97722,0.07007,0.025869,-0.076771,-0.99671,0.93655,-0.97722,0.95485,1,6.0954
-0.57402,-0.13424,0.14946,-0.4351,-0.90037,-0.0043572,0.0035214,0.0031376,-0.99999,0.85671,-0.90037,-0.49237,0,13.65
0.27669,-0.19469,0.19796,-0.20268,-0.97675,0.069833,0.025973,-0.07665,-0.99672,0.93579,-0.97675,0.96235,1,6.0645
-0.57354,-0.13439,0.14958,-0.43626,-0.89981,-0.0048217,0.0028896,0.0039576,-0.99999,0.8563,-0.89981,-0.48925,0,13.55
0.27671,-0.1948,0.19805,-0.20355,-0.97659,0.069613,0.026069,-0.076482,-0.99673,0.9355,-0.97659,0.96716,1,6.0519
-0.57105,-0.13673,0.15019,-0.43665,-0.89957,-0.010146,-0.0051818,0.013793,-0.99989,0.85619,-0.89957,-0.48638,0,13.459
0.27665,-0.19511,0.19836,-0.20467,-0.97643,0.068486,0.026753,-0.075521,-0.99679,0.93514,-0.97643,0.9719,1,6.0272
-0.56961,-0.13766,0.15046,-0.43678,-0.8995,-0.011045,-0.010186,0.017223,-0.9998,0.85617,-0.8995,-0.48755,0,13.329
0.27638,-0.19539,0.19878,-0.20549,-0.97641,0.06634,0.027902,-0.073604,-0.9969,0.93487,-0.97641,0.96202,1,5.9862
-0.56749,-0.13835,0.1505,-0.4322,-0.90171,-0.011329,-0.019671,0.021987,-0.99956,0.85783,-0.90171,-0.46853,0,13.24
0.27621,-0.19542,0.19897,-0.20779,-0.97596,0.065762,0.027525,-0.073036,-0.99695,0.93411,-0.97596,0.96913,1,5.9535
-0.56718,-0.13823,0.15057,-0.42933,-0.90309,-0.010107,-0.021451,0.021384,-0.99954,0.85883,-0.90309,-0.47547,0,13.184
0.2761,-0.19533,0.19906,-0.20918,-0.97565,0.065902,0.027152,-0.073162,-0.99695,0.93365,-0.97565,0.95462,1,5.9241
-0.56697,-0.13788,0.15092,-0.42656,-0.90443,-0.0069565,-0.023155,0.018609,-0.99956,0.85978,-0.90443,-0.46917,0,13.139
0.27604,-0.19526,0.19913,-0.21009,-0.97546,0.065927,0.027011,-0.073197,-0.99695,0.93335,-0.97546,0.96339,1,5.9108
-0.56693,-0.13735,0.15125,-0.42583,-0.9048,-0.0028279,-0.024185,0.014506,-0.9996,0.86001,-0.9048,-0.48837,0,13.138
0.27598,-0.19521,0.19921,-0.21043,-0.97538,0.065965,0.027162,-0.073283,-0.99694,0.93325,-0.97538,0.97053,1,5.9012
-0.56735,-0.13626,0.15131,-0.42696,-0.90427,0.0018943,-0.023695,0.0090936,-0.99968,0.85957,-0.90427,-0.54905,0,13.192
0.27595,-0.1952,0.19924,-0.21049,-0.97536,0.066096,0.0272,-0.073427,-0.99693,0.93323,-0.97536,0.97383,1,5.8959
-0.56889,-0.13423,0.15145,-0.42792,-0.90375,0.010709,-0.019059,-0.0028236,-0.99981,0.85918,-0.90375,-0.54715,0,13.33
0.27589,-0.19519,0.19932,-0.21062,-0.97532,0.066321,0.027202,-0.073664,-0.99691,0.93319,-0.97532,0.97684,1,5.8894
-0.56932,-0.13385,0.15148,-0.42797,-0.9037,0.012754,-0.017497,-0.0058246,-0.99983,0.85916,-0.9037,-0.53544,0,13.41
0.27586,-0.19523,0.19936,-0.21043,-0.97537,0.066166,0.027268,-0.073511,-0.99692,0.93325,-0.97537,0.97806,1,5.8884
-0.5695,-0.13388,0.15166,-0.42726,-0.90403,0.013336,-0.017196,-0.0066223,-0.99983,0.85941,-0.90403,-0.51654,0,13.376
0.27577,-0.19527,0.19942,-0.21009,-0.97545,0.066055,0.027409,-0.073413,-0.99692,0.93337,-0.97545,0.97731,1,5.8922
-0.56967,-0.13366,0.15148,-0.42737,-0.90393,0.016186,-0.016899,-0.0099132,-0.99981,0.85936,-0.90393,-0.53228,0,13.316
0.27574,-0.19521,0.19947,-0.21025,-0.97538,0.06657,0.026998,-0.073859,-0.9969,0.93331,-0.97538,0.86267,1,5.8786
-0.56963,-0.13374,0.15132,-0.42836,-0.90344,0.017742,-0.017567,-0.011305,-0.99978,0.85901,-0.90344,-0.52231,0,13.272
0.27565,-0.19509,0.19955,-0.20999,-0.97537,0.067455,0.026597,-0.074666,-0.99685,0.9334,-0.97537,0.86887,1,5.8502
-0.56954,-0.13408,0.1511,-0.42936,-0.90294,0.018623,-0.019657,-0.011272,-0.99974,0.85864,-0.90294,-0.5054,0,13.201
0.2755,-0.19487,0.19982,-0.20903,-0.97554,0.068002,0.026509,-0.075165,-0.99682,0.93372,-0.97554,0.88403,1,5.8415
-0.5693,-0.13451,0.151,-0.42661,-0.90424,0.018958,-0.022623,-0.010286,-0.99969,0.85958,-0.90424,-0.54132,0,13.153
0.27531,-0.19473,0.19989,-0.21088,-0.97507,0.06911,0.025359,-0.076133,-0.99678,0.9331,-0.97507,0.91227,1,5.8407
-0.56835,-0.13569,0.15086,-0.42178,-0.90651,0.018319,-0.031025,-0.0057626,-0.9995,0.86123,-0.90651,-0.52255,0,13.033
0.27491,-0.19471,0.19988,-0.21158,-0.97495,0.068601,0.025156,-0.075599,-0.99682,0.93287,-0.97495,0.93543,1,5.8454
-0.56855,-0.13553,0.15049,-0.41638,-0.90895,0.02092,-0.036005,-0.0065065,-0.99933,0.86307,-0.90895,-0.51822,0,12.904
0.2744,-0.1946,0.19981,-0.21219,-0.97475,0.069558,0.024696,-0.076504,-0.99676,0.93267,-0.97475,0.94777,1,5.8425
-0.56965,-0.13443,0.15062,-0.41552,-0.90924,0.024947,-0.035736,-0.011087,-0.9993,0.86333,-0.90924,-0.56103,0,12.804
0.27409,-0.19457,0.19965,-0.21372,-0.9744,0.069719,0.024029,-0.07659,-0.99677,0.93216,-0.9744,0.95725,1,5.842
-0.56965,-0.13451,0.15077,-0.41421,-0.90985,0.024572,-0.037754,-0.0097993,-0.99924,0.86378,-0.90985,-0.53539,0,12.738
0.27383,-0.19441,0.19944,-0.21508,-0.97409,0.069883,0.02359,-0.076719,-0.99677,0.93171,-0.97409,0.87717,1,5.8451
-0.57033,-0.1347,0.15032,-0.41424,-0.90981,0.025541,-0.037154,-0.011136,-0.99925,0.86376,-0.90981,-0.57553,0,12.666
0.27374,-0.19437,0.1993,-0.21547,-0.97399,0.07009,0.023444,-0.076915,-0.99676,0.93158,-0.97399,0.89442,1,5.8516
-0.57047,-0.13476,0.15015,-0.41613,-0.90888,0.027728,-0.037024,-0.013533,-0.99922,0.86308,-0.90888,-0.54239,0,12.58
0.27359,-0.19425,0.19904,-0.21697,-0.97356,0.071424,0.022506,-0.078136,-0.99669,0.93109,-0.97356,0.91622,1,5.8652
-0.56929,-0.13577,0.15034,-0.41379,-0.90986,0.030422,-0.042267,-0.01418,-0.99901,0.86382,-0.90986,-0.47872,0,12.366
0.27306,-0.19463,0.19875,-0.21659,-0.97376,0.069863,0.022929,-0.076616,-0.9968,0.9312,-0.97376,0.92087,1,5.877
-0.56956,-0.13621,0.15056,-0.41305,-0.91024,0.029089,-0.042505,-0.012638,-0.99902,0.86409,-0.91024,-0.46654,0,12.174
0.27246,-0.19487,0.19853,-0.21456,-0.97425,0.069272,0.023561,-0.076066,-0.99682,0.93187,-0.97425,0.94153,1,5.8976
-0.57022,-0.13639,0.15018,-0.41106,-0.91117,0.028393,-0.042439,-0.011985,-0.99903,0.8648,-0.91117,-0.45487,0,12.1
0.27169,-0.19498,0.19824,-0.21356,-0.97447,0.069339,0.023648,-0.076112,-0.99682,0.9322,-0.97447,0.957,1,5.9243
-0.57111,-0.13682,0.14842,-0.40624,-0.9133,0.029362,-0.041993,-0.01344,-0.99903,0.86647,-0.9133,-0.43008,0,11.894
0.27077,-0.1951,0.19791,-0.21286,-0.9746,0.069665,0.023735,-0.076435,-0.99679,0.93243,-0.9746,0.96509,1,5.9492
-0.57267,-0.13625,0.14636,-0.40388,-0.91417,0.034285,-0.040316,-0.019655,-0.99899,0.86726,-0.91417,-0.50699,0,11.647
0.26985,-0.19508,0.19774,-0.21069,-0.97496,0.071183,0.02401,-0.077957,-0.99667,0.93316,-0.97496,0.97212,1,5.9551
-0.57162,-0.13928,0.1469,-0.39808,-0.91697,0.026267,-0.049581,-0.0070852,-0.99874,0.86927,-0.91697,-0.43816,0,11.447
0.26939,-0.19505,0.1977,-0.20964,-0.97513,0.071872,0.024147,-0.078646,-0.99661,0.93351,-0.97513,0.97309,1,5.9588
-0.57257,-0.14005,0.1473,-0.39354,-0.91898,0.024431,-0.046487,-0.0066484,-0.9989,0.8709,-0.91898,-0.41917,0,11.342
0.26884,-0.19499,0.19759,-0.21036,-0.97489,0.073084,0.023143,-0.079702,-0.99655,0.93327,-0.97489,0.95616,1,5.9629
-0.57321,-0.14072,0.14762,-0.39229,-0.91958,0.021673,-0.044442,-0.0045851,-0.999,0.87138,-0.91958,-0.39973,0,11.24
0.26822,-0.19484,0.19753,-0.21011,-0.97487,0.073991,0.022703,-0.080525,-0.99649,0.93335,-0.97487,0.94294,1,5.97
-0.57376,-0.14168,0.14765,-0.38695,-0.92194,0.016919,-0.042045,-0.00068866,-0.99912,0.8733,-0.92194,-0.37901,0,11.184
0.26744,-0.19483,0.19749,-0.20812,-0.97525,0.07467,0.023035,-0.081207,-0.99643,0.93402,-0.97525,0.9545,1,5.9885
-0.57407,-0.14165,0.14772,-0.38501,-0.92278,0.016038,-0.041009,-0.00025501,-0.99916,0.87399,-0.92278,-0.41561,0,11.179
0.26636,-0.1951,0.19764,-0.20568,-0.97591,0.072713,0.024889,-0.079494,-0.99652,0.93482,-0.97591,0.94863,1,5.998
-0.57474,-0.1409,0.14713,-0.38429,-0.92306,0.017065,-0.039765,-0.0019182,-0.99921,0.87423,-0.92306,-0.42917,0,11.384
0.26564,-0.19531,0.19774,-0.20457,-0.97623,0.071553,0.026025,-0.078497,-0.99657,0.9352,-0.97623,0.96142,1,6.0129
-0.57477,-0.1409,0.14699,-0.38457,-0.92293,0.017439,-0.039857,-0.0022719,-0.9992,0.87413,-0.92293,-0.42082,0,11.376
0.26554,-0.19526,0.19778,-0.20415,-0.97629,0.07198,0.025851,-0.078879,-0.99655,0.93533,-0.97629,0.95407,1,6.0145
-0.57497,-0.14076,0.14609,-0.38543,-0.92246,0.022647,-0.040887,-0.0074456,-0.99914,0.87377,-0.92246,-0.39266,0,11.158
0.26497,-0.19527,0.19795,-0.20286,-0.97657,0.071826,0.026762,-0.078853,-0.99653,0.93577,-0.97657,0.96027,1,6.0182
-0.57461,-0.14148,0.14514,-0.38451,-0.92276,0.025653,-0.044079,-0.0094049,-0.99898,0.87402,-0.92276,-0.36108,0,10.901
0.2646,-0.19527,0.19804,-0.20214,-0.97671,0.07196,0.027093,-0.079026,-0.9965,0.93602,-0.97671,0.96807,1,6.018
-0.57425,-0.14145,0.14483,-0.38506,-0.92244,0.028756,-0.046251,-0.011832,-0.99886,0.87378,-0.92244,-0.33696,0,10.78
0.26432,-0.19517,0.19819,-0.20212,-0.97673,0.071699,0.027391,-0.078819,-0.99651,0.93603,-0.97673,0.95994,1,6.0072
-0.57401,-0.1403,0.14551,-0.38828,-0.92079,0.03721,-0.047277,-0.020422,-0.99867,0.87255,-0.92079,-0.35852,0,10.709
0.26404,-0.19502,0.19849,-0.2033,-0.97657,0.070638,0.028275,-0.07797,-0.99655,0.93565,-0.97657,0.8977,1,5.9791
-0.57453,-0.13621,0.14826,-0.39473,-0.91722,0.053809,-0.041339,-0.040776,-0.99831,0.87026,-0.91722,-0.44124,0,10.713
0.26433,-0.19481,0.19879,-0.2054,-0.97619,0.069785,0.028592,-0.07726,-0.9966,0.93496,-0.97619,0.91096,1,5.9708
-0.57559,-0.13521,0.15047,-0.4007,-0.91468,0.052846,-0.02958,-0.044734,-0.99856,0.86842,-0.91468,-0.43692,0,10.766
0.26514,-0.19426,0.1995,-0.20934,-0.97534,0.06996,0.03026,-0.077972,-0.9965,0.93373,-0.97534,0.88663,1,5.9561
-0.5769,-0.13518,0.1528,-0.40748,-0.91211,0.044861,-0.012163,-0.043699,-0.99897,0.86636,-0.91211,-0.39982,0,10.936
0.26568,-0.19415,0.19989,-0.21168,-0.97483,0.069941,0.031115,-0.078248,-0.99645,0.93299,-0.97483,0.90223,1,5.9514
-0.57678,-0.13575,0.15413,-0.41301,-0.90987,0.039517,-0.0087742,-0.039414,-0.99918,0.86447,-0.90987,-0.37858,0,11.024
0.26663,-0.1948,0.20092,-0.22133,-0.97285,0.067637,0.032452,-0.076666,-0.99653,0.92984,-0.97285,0.86909,1,5.9378
-0.57556,-0.13767,0.15497,-0.42578,-0.9042,0.033587,-0.011249,-0.031828,-0.99943,0.85995,-0.9042,-0.39233,0,11.067
0.26798,-0.19545,0.2023,-0.23369,-0.96999,0.067133,0.032877,-0.076888,-0.9965,0.92582,-0.96999,0.85216,1,5.8973
-0.57541,-0.13745,0.15495,-0.43065,-0.9018,0.036059,-0.010518,-0.034936,-0.99933,0.85825,-0.9018,-0.47618,0,11.201
0.26958,-0.19643,0.20375,-0.24915,-0.96623,0.065709,0.030795,-0.075718,-0.99665,0.92069,-0.96623,0.86145,1,5.8328
-0.57319,-0.14038,0.15624,-0.4538,-0.89045,0.034196,-0.017889,-0.029265,-0.99941,0.84995,-0.89045,-0.47081,0,11.248
0.27063,-0.19633,0.20521,-0.27417,-0.95935,0.066861,0.025824,-0.076845,-0.99671,0.91237,-0.95935,0.39738,1,5.7207
-0.57333,-0.14039,0.15666,-0.46129,-0.88653,0.035849,-0.016584,-0.031783,-0.99936,0.84728,-0.88653,-0.53947,0,11.289
0.27068,-0.19843,0.206,-0.28966,-0.95514,0.061668,0.026966,-0.072548,-0.997,0.9072,-0.95514,0.56959,1,5.6803
